Fecha,Nombre Corto,Localidad,Comuna,Grupo Cliente,Clientes,M3 Ap
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4233.8387096774195,630519.7244616807
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4240.741935483871,630677.1913121336
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4247.645161290323,630834.6581625863
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4254.548387096775,630992.1250130391
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4261.451612903225,631149.5918634919
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4268.354838709677,631307.0587139447
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4275.258064516129,631464.5255643976
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4282.1612903225805,631621.9924148504
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4289.064516129032,631779.4592653032
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4295.967741935484,631936.926115756
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4302.870967741936,632094.3929662089
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4309.774193548387,632251.8598166617
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4316.677419354839,632409.3266671145
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4323.580645161291,632566.7935175673
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4330.483870967742,632724.26036802
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4337.387096774193,632881.7272184729
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4344.290322580645,633039.1940689257
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4351.193548387097,633196.6609193785
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4358.096774193548,633354.1277698313
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4365.0,633511.5946202842
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4371.903225806452,633669.061470737
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4378.806451612903,633826.5283211898
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4385.709677419355,633983.9951716426
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4392.612903225807,634141.4620220955
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4399.5161290322585,634298.9288725483
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4406.419354838709,634456.3957230011
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4413.322580645161,634613.8625734539
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4420.225806451613,634771.3294239066
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4427.129032258064,634928.7962743595
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4434.032258064516,635086.2631248123
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4440.935483870968,635243.7299752651
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4447.8387096774195,635401.1968257179
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4454.741935483871,635558.6636761707
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4461.645161290323,635716.1305266236
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4468.548387096775,635873.5973770764
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4475.451612903225,636031.0642275292
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4482.354838709677,636188.531077982
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4489.258064516129,636345.9979284349
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4496.1612903225805,636503.4647788877
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4503.064516129032,636660.9316293404
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4509.967741935484,636818.3984797932
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4516.870967741936,636975.865330246
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4523.774193548387,637133.3321806989
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4530.677419354839,637290.7990311517
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4537.580645161291,637448.2658816045
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4544.483870967742,637605.7327320573
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4551.387096774193,637763.1995825102
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4558.290322580645,637920.666432963
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4565.193548387097,638078.1332834158
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4572.096774193548,638235.6001338686
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4579.0,638393.0669843215
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4585.903225806452,638550.5338347743
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4592.806451612903,638708.000685227
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4599.709677419355,638865.4675356798
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4606.612903225807,639022.9343861326
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4613.516129032258,639180.4012365855
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4620.419354838709,639337.8680870383
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4627.322580645161,639495.3349374911
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4634.225806451613,639652.8017879439
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4641.129032258064,639810.2686383968
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,No Residencial,4648.032258064516,639967.7354888496
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,93728.30840067705,1452235.578822994
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,93826.41091275364,1453425.9106535008
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,93924.30796742503,1454616.2424840077
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94021.99999498342,1455806.5743145146
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94119.48742481983,1456996.9061450213
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94216.77068542602,1458187.2379755282
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94313.85020439634,1459377.5698060351
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94410.72640842962,1460567.901636542
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94507.39972333107,1461758.233467049
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94603.8705740141,1462948.5652975559
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94700.13938450225,1464138.8971280626
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94796.206577931,1465329.2289585695
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94892.07257654966,1466519.5607890764
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,94987.73780172321,1467709.8926195833
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95083.20267393418,1468900.2244500902
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95178.46761278444,1470090.5562805969
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95273.53303699713,1471280.8881111038
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95368.39936441842,1472471.2199416107
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95463.06701201938,1473661.5517721176
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95557.53639589783,1474851.8836026245
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95651.80793128013,1476042.2154331314
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95745.88203252303,1477232.5472636381
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95839.75911311552,1478422.879094145
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,95933.43958568056,1479613.210924652
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96026.92386197699,1480803.5427551589
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96120.21235290128,1481993.8745856658
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96213.30546848934,1483184.2064161724
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96306.20361791839,1484374.5382466794
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96398.90720950864,1485564.8700771863
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96491.4166507252,1486755.2019076932
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96583.73234817976,1487945.5337382
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96675.85470763252,1489135.8655687068
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96767.78413399383,1490326.1973992137
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96859.52103132605,1491516.5292297206
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,96951.06580284529,1492706.8610602275
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97042.41885092323,1493897.1928907344
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97133.58057708884,1495087.524721241
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97224.55138203016,1496277.856551748
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97315.33166559607,1497468.188382255
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97405.92182679803,1498658.5202127618
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97496.32226381186,1499848.8520432687
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97586.53337397947,1501039.1838737754
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97676.55555381061,1502229.5157042823
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97766.38919898462,1503419.8475347892
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97856.03470435215,1504610.1793652961
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,97945.49246393691,1505800.511195803
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98034.76287093743,1506990.8430263097
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98123.8463177287,1508181.1748568167
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98212.74319586404,1509371.5066873236
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98301.45389607665,1510561.8385178305
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98389.97880828146,1511752.1703483374
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98478.31832157678,1512942.5021788443
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98566.47282424603,1514132.834009351
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98654.44270375944,1515323.165839858
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98742.22834677577,1516513.4976703648
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98829.83013914396,1517703.8295008717
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,98917.24846590491,1518894.1613313786
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99004.48371129308,1520084.4931618855
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99091.53625873827,1521274.8249923922
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99178.4064908672,1522465.1568228991
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99265.0947895053,1523655.488653406
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99351.60153567829,1524845.820483913
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99437.92710961396,1526036.1523144199
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99524.07189074373,1527226.4841449265
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99610.0362577044,1528416.8159754334
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99695.82058833979,1529607.1478059404
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99781.42525970239,1530797.4796364473
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99866.85064805501,1531987.8114669542
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,99952.09712887247,1533178.1432974609
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,100037.1650768432,1534368.4751279678
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,100122.05486587096,1535558.8069584747
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN BERNARDO,Residencial,100206.76686907638,1536749.1387889816
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2340.331348221671,167246.321191067
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2342.695850126177,166882.0035531286
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2345.0603520306827,166517.6859151902
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2347.424853935189,166153.3682772518
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2349.789355839695,165789.0506393134
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2352.1538577442006,165424.73300137502
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2354.518359648707,165060.41536343662
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2356.882861553213,164696.09772549823
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2359.247363457719,164331.78008755983
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2361.6118653622248,163967.46244962147
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2363.976367266731,163603.14481168304
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2366.340869171237,163238.82717374468
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2368.705371075743,162874.50953580628
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2371.069872980249,162510.1918978679
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2373.434374884755,162145.8742599295
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2375.798876789261,161781.5566219911
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2378.1633786937673,161417.2389840527
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2380.527880598273,161052.9213461143
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2382.892382502779,160688.6037081759
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2385.2568844072853,160324.28607023752
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2387.621386311791,159959.96843229915
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2389.985888216297,159595.65079436076
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2392.3503901208032,159231.33315642236
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2394.7148920253094,158867.01551848397
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2397.079393929815,158502.69788054557
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2399.443895834321,158138.38024260718
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2401.8083977388274,157774.06260466878
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2404.172899643333,157409.7449667304
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2406.537401547839,157045.427328792
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2408.9019034523453,156681.10969085363
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2411.2664053568515,156316.7920529152
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2413.630907261357,155952.47441497684
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2415.9954091658633,155588.1567770384
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2418.3599110703694,155223.83913910005
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2420.724412974875,154859.52150116165
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2423.0889148793813,154495.20386322326
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2425.4534167838874,154130.88622528486
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2427.8179186883935,153766.56858734647
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2430.1824205928992,153402.2509494081
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2432.5469224974054,153037.93331146968
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2434.9114244019115,152673.6156735313
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2437.275926306417,152309.2980355929
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2439.6404282109233,151944.98039765452
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2442.0049301154295,151580.66275971613
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2444.3694320199356,151216.34512177773
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2446.7339339244413,150852.02748383934
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2449.0984358289475,150487.70984590094
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2451.4629377334536,150123.39220796255
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2453.8274396379593,149759.07457002415
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2456.1919415424654,149394.7569320858
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2458.5564434469716,149030.43929414736
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2460.9209453514777,148666.121656209
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2463.2854472559834,148301.80401827057
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2465.6499491604895,147937.4863803322
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2468.0144510649957,147573.1687423938
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2470.3789529695014,147208.85110445542
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2472.7434548740075,146844.53346651702
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2475.1079567785137,146480.21582857863
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2477.47245868302,146115.89819064026
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2479.8369605875255,145751.58055270184
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2482.2014624920316,145387.26291476347
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2484.5659643965378,145022.94527682505
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2486.9304663010435,144658.62763888668
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2489.2949682055496,144294.3100009483
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2491.6594701100557,143929.9923630099
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2494.023972014562,143565.6747250715
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2496.3884739190676,143201.3570871331
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2498.7529758235737,142837.0394491947
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2501.11747772808,142472.7218112563
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2503.4819796325855,142108.40417331795
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2505.8464815370917,141744.08653537952
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,No Residencial,2508.210983441598,141379.76889744116
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,31915.69393183385,441011.7726658395
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,31968.99568096819,441155.7373756118
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32022.29743010253,441299.70208538405
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32075.599179236877,441443.6667951563
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32128.900928371222,441587.6315049286
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32182.202677505564,441731.5962147008
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32235.50442663991,441875.56092447304
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32288.806175774254,442019.5256342453
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32342.107924908596,442163.49034401757
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32395.409674042938,442307.4550537898
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32448.711423177287,442451.41976356204
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32502.01317231163,442595.3844733343
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32555.31492144597,442739.34918310656
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32608.616670580315,442883.3138928788
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,SAN JOAQUIN,Residencial,32661.91841971466,443027.27860265103
