Fecha;Nombre Comuna;Año;Poblacion;Mes
01/01/2024;PEÑALOLEN;2024;272913;1
01/02/2024;PEÑALOLEN;2024;272996;2
01/03/2024;PEÑALOLEN;2024;273079;3
01/04/2024;PEÑALOLEN;2024;273162;4
01/05/2024;PEÑALOLEN;2024;273245;5
01/06/2024;PEÑALOLEN;2024;273328;6
01/07/2024;PEÑALOLEN;2024;273411;7
01/08/2024;PEÑALOLEN;2024;273494;8
01/09/2024;PEÑALOLEN;2024;273577;9
01/10/2024;PEÑALOLEN;2024;273660;10
01/11/2024;PEÑALOLEN;2024;273743;11
01/12/2024;PEÑALOLEN;2024;273826;12
01/01/2025;PEÑALOLEN;2025;273909;1
01/02/2025;PEÑALOLEN;2025;273987.0833;2
01/03/2025;PEÑALOLEN;2025;274065.1667;3
01/04/2025;PEÑALOLEN;2025;274143.25;4
01/05/2025;PEÑALOLEN;2025;274221.3333;5
01/06/2025;PEÑALOLEN;2025;274299.4167;6
01/07/2025;PEÑALOLEN;2025;274377.5;7
01/08/2025;PEÑALOLEN;2025;274455.5833;8
01/09/2025;PEÑALOLEN;2025;274533.6667;9
01/10/2025;PEÑALOLEN;2025;274611.75;10
01/11/2025;PEÑALOLEN;2025;274689.8333;11
01/12/2025;PEÑALOLEN;2025;274767.9167;12
01/01/2026;PEÑALOLEN;2026;274846;1
01/02/2026;PEÑALOLEN;2026;274918.4167;2
01/03/2026;PEÑALOLEN;2026;274990.8333;3
01/04/2026;PEÑALOLEN;2026;275063.25;4
01/05/2026;PEÑALOLEN;2026;275135.6667;5
01/06/2026;PEÑALOLEN;2026;275208.0833;6
01/07/2026;PEÑALOLEN;2026;275280.5;7
01/08/2026;PEÑALOLEN;2026;275352.9167;8
01/09/2026;PEÑALOLEN;2026;275425.3333;9
01/10/2026;PEÑALOLEN;2026;275497.75;10
01/11/2026;PEÑALOLEN;2026;275570.1667;11
01/12/2026;PEÑALOLEN;2026;275642.5833;12
01/01/2027;PEÑALOLEN;2027;275715;1
01/02/2027;PEÑALOLEN;2027;275782.3333;2
01/03/2027;PEÑALOLEN;2027;275849.6667;3
01/04/2027;PEÑALOLEN;2027;275917;4
01/05/2027;PEÑALOLEN;2027;275984.3333;5
01/06/2027;PEÑALOLEN;2027;276051.6667;6
01/07/2027;PEÑALOLEN;2027;276119;7
01/08/2027;PEÑALOLEN;2027;276186.3333;8
01/09/2027;PEÑALOLEN;2027;276253.6667;9
01/10/2027;PEÑALOLEN;2027;276321;10
01/11/2027;PEÑALOLEN;2027;276388.3333;11
01/12/2027;PEÑALOLEN;2027;276455.6667;12
01/01/2028;PEÑALOLEN;2028;276523;1
01/02/2028;PEÑALOLEN;2028;276583.6667;2
01/03/2028;PEÑALOLEN;2028;276644.3333;3
01/04/2028;PEÑALOLEN;2028;276705;4
01/05/2028;PEÑALOLEN;2028;276765.6667;5
01/06/2028;PEÑALOLEN;2028;276826.3333;6
01/07/2028;PEÑALOLEN;2028;276887;7
01/08/2028;PEÑALOLEN;2028;276947.6667;8
01/09/2028;PEÑALOLEN;2028;277008.3333;9
01/10/2028;PEÑALOLEN;2028;277069;10
01/11/2028;PEÑALOLEN;2028;277129.6667;11
01/12/2028;PEÑALOLEN;2028;277190.3333;12
01/01/2029;PEÑALOLEN;2029;277251;1
01/02/2029;PEÑALOLEN;2029;277305;2
01/03/2029;PEÑALOLEN;2029;277359;3
01/04/2029;PEÑALOLEN;2029;277413;4
01/05/2029;PEÑALOLEN;2029;277467;5
01/06/2029;PEÑALOLEN;2029;277521;6
01/07/2029;PEÑALOLEN;2029;277575;7
01/08/2029;PEÑALOLEN;2029;277629;8
01/09/2029;PEÑALOLEN;2029;277683;9
01/10/2029;PEÑALOLEN;2029;277737;10
01/11/2029;PEÑALOLEN;2029;277791;11
01/12/2029;PEÑALOLEN;2029;277845;12
01/01/2030;PEÑALOLEN;2030;277899;1
01/02/2030;PEÑALOLEN;2030;277947.75;2
01/03/2030;PEÑALOLEN;2030;277996.5;3
01/04/2030;PEÑALOLEN;2030;278045.25;4
01/05/2030;PEÑALOLEN;2030;278094;5
01/06/2030;PEÑALOLEN;2030;278142.75;6
01/07/2030;PEÑALOLEN;2030;278191.5;7
01/08/2030;PEÑALOLEN;2030;278240.25;8
01/09/2030;PEÑALOLEN;2030;278289;9
01/10/2030;PEÑALOLEN;2030;278337.75;10
01/11/2030;PEÑALOLEN;2030;278386.5;11
01/12/2030;PEÑALOLEN;2030;278435.25;12
01/01/2031;PEÑALOLEN;2031;278484;1
01/02/2031;PEÑALOLEN;2031;278526.75;2
01/03/2031;PEÑALOLEN;2031;278569.5;3
01/04/2031;PEÑALOLEN;2031;278612.25;4
01/05/2031;PEÑALOLEN;2031;278655;5
01/06/2031;PEÑALOLEN;2031;278697.75;6
01/07/2031;PEÑALOLEN;2031;278740.5;7
01/08/2031;PEÑALOLEN;2031;278783.25;8
01/09/2031;PEÑALOLEN;2031;278826;9
01/10/2031;PEÑALOLEN;2031;278868.75;10
01/11/2031;PEÑALOLEN;2031;278911.5;11
01/12/2031;PEÑALOLEN;2031;278954.25;12
01/01/2032;PEÑALOLEN;2032;278997;1
01/02/2032;PEÑALOLEN;2032;279033.1667;2
01/03/2032;PEÑALOLEN;2032;279069.3333;3
01/04/2032;PEÑALOLEN;2032;279105.5;4
01/05/2032;PEÑALOLEN;2032;279141.6667;5
01/06/2032;PEÑALOLEN;2032;279177.8333;6
01/07/2032;PEÑALOLEN;2032;279214;7
01/08/2032;PEÑALOLEN;2032;279250.1667;8
01/09/2032;PEÑALOLEN;2032;279286.3333;9
01/10/2032;PEÑALOLEN;2032;279322.5;10
01/11/2032;PEÑALOLEN;2032;279358.6667;11
01/12/2032;PEÑALOLEN;2032;279394.8333;12
01/01/2033;PEÑALOLEN;2033;279431;1
01/02/2033;PEÑALOLEN;2033;279460.5;2
01/03/2033;PEÑALOLEN;2033;279490;3
01/04/2033;PEÑALOLEN;2033;279519.5;4
01/05/2033;PEÑALOLEN;2033;279549;5
01/06/2033;PEÑALOLEN;2033;279578.5;6
01/07/2033;PEÑALOLEN;2033;279608;7
01/08/2033;PEÑALOLEN;2033;279637.5;8
01/09/2033;PEÑALOLEN;2033;279667;9
01/10/2033;PEÑALOLEN;2033;279696.5;10
01/11/2033;PEÑALOLEN;2033;279726;11
01/12/2033;PEÑALOLEN;2033;279755.5;12
01/01/2034;PEÑALOLEN;2034;279785;1
01/02/2034;PEÑALOLEN;2034;279807.3333;2
01/03/2034;PEÑALOLEN;2034;279829.6667;3
01/04/2034;PEÑALOLEN;2034;279852;4
01/05/2034;PEÑALOLEN;2034;279874.3333;5
01/06/2034;PEÑALOLEN;2034;279896.6667;6
01/07/2034;PEÑALOLEN;2034;279919;7
01/08/2034;PEÑALOLEN;2034;279941.3333;8
01/09/2034;PEÑALOLEN;2034;279963.6667;9
01/10/2034;PEÑALOLEN;2034;279986;10
01/11/2034;PEÑALOLEN;2034;280008.3333;11
01/12/2034;PEÑALOLEN;2034;280030.6667;12
01/01/2035;PEÑALOLEN;2035;280053;1
01/02/2035;PEÑALOLEN;2035;280053;2
01/03/2035;PEÑALOLEN;2035;280053;3
01/04/2035;PEÑALOLEN;2035;280053;4
01/05/2035;PEÑALOLEN;2035;280053;5
01/06/2035;PEÑALOLEN;2035;280053;6
01/07/2035;PEÑALOLEN;2035;280053;7
01/08/2035;PEÑALOLEN;2035;280053;8
01/09/2035;PEÑALOLEN;2035;280053;9
01/10/2035;PEÑALOLEN;2035;280053;10
01/11/2035;PEÑALOLEN;2035;280053;11
01/12/2035;PEÑALOLEN;2035;280053;12
01/01/2002;PIRQUE;2002;17134;1
01/02/2002;PIRQUE;2002;17197.83333;2
01/03/2002;PIRQUE;2002;17261.66667;3
01/04/2002;PIRQUE;2002;17325.5;4
01/05/2002;PIRQUE;2002;17389.33333;5
01/06/2002;PIRQUE;2002;17453.16667;6
01/07/2002;PIRQUE;2002;17517;7
01/08/2002;PIRQUE;2002;17580.83333;8
01/09/2002;PIRQUE;2002;17644.66667;9
01/10/2002;PIRQUE;2002;17708.5;10
01/11/2002;PIRQUE;2002;17772.33333;11
01/12/2002;PIRQUE;2002;17836.16667;12
01/01/2003;PIRQUE;2003;17900;1
01/02/2003;PIRQUE;2003;17961.83333;2
01/03/2003;PIRQUE;2003;18023.66667;3
01/04/2003;PIRQUE;2003;18085.5;4
01/05/2003;PIRQUE;2003;18147.33333;5
01/06/2003;PIRQUE;2003;18209.16667;6
01/07/2003;PIRQUE;2003;18271;7
01/08/2003;PIRQUE;2003;18332.83333;8
01/09/2003;PIRQUE;2003;18394.66667;9
01/10/2003;PIRQUE;2003;18456.5;10
01/11/2003;PIRQUE;2003;18518.33333;11
01/12/2003;PIRQUE;2003;18580.16667;12
01/01/2004;PIRQUE;2004;18642;1
01/02/2004;PIRQUE;2004;18702.5;2
01/03/2004;PIRQUE;2004;18763;3
01/04/2004;PIRQUE;2004;18823.5;4
01/05/2004;PIRQUE;2004;18884;5
01/06/2004;PIRQUE;2004;18944.5;6
01/07/2004;PIRQUE;2004;19005;7
01/08/2004;PIRQUE;2004;19065.5;8
01/09/2004;PIRQUE;2004;19126;9
01/10/2004;PIRQUE;2004;19186.5;10
01/11/2004;PIRQUE;2004;19247;11
01/12/2004;PIRQUE;2004;19307.5;12
01/01/2005;PIRQUE;2005;19368;1
01/02/2005;PIRQUE;2005;19428.91667;2
01/03/2005;PIRQUE;2005;19489.83333;3
01/04/2005;PIRQUE;2005;19550.75;4
01/05/2005;PIRQUE;2005;19611.66667;5
01/06/2005;PIRQUE;2005;19672.58333;6
01/07/2005;PIRQUE;2005;19733.5;7
01/08/2005;PIRQUE;2005;19794.41667;8
01/09/2005;PIRQUE;2005;19855.33333;9
01/10/2005;PIRQUE;2005;19916.25;10
01/11/2005;PIRQUE;2005;19977.16667;11
01/12/2005;PIRQUE;2005;20038.08333;12
01/01/2006;PIRQUE;2006;20099;1
01/02/2006;PIRQUE;2006;20159.25;2
01/03/2006;PIRQUE;2006;20219.5;3
01/04/2006;PIRQUE;2006;20279.75;4
01/05/2006;PIRQUE;2006;20340;5
01/06/2006;PIRQUE;2006;20400.25;6
01/07/2006;PIRQUE;2006;20460.5;7
01/08/2006;PIRQUE;2006;20520.75;8
01/09/2006;PIRQUE;2006;20581;9
01/10/2006;PIRQUE;2006;20641.25;10
01/11/2006;PIRQUE;2006;20701.5;11
01/12/2006;PIRQUE;2006;20761.75;12
01/01/2007;PIRQUE;2007;20822;1
01/02/2007;PIRQUE;2007;20882.66667;2
01/03/2007;PIRQUE;2007;20943.33333;3
01/04/2007;PIRQUE;2007;21004;4
01/05/2007;PIRQUE;2007;21064.66667;5
01/06/2007;PIRQUE;2007;21125.33333;6
01/07/2007;PIRQUE;2007;21186;7
01/08/2007;PIRQUE;2007;21246.66667;8
01/09/2007;PIRQUE;2007;21307.33333;9
01/10/2007;PIRQUE;2007;21368;10
01/11/2007;PIRQUE;2007;21428.66667;11
01/12/2007;PIRQUE;2007;21489.33333;12
01/01/2008;PIRQUE;2008;21550;1
01/02/2008;PIRQUE;2008;21611.5;2
01/03/2008;PIRQUE;2008;21673;3
01/04/2008;PIRQUE;2008;21734.5;4
01/05/2008;PIRQUE;2008;21796;5
01/06/2008;PIRQUE;2008;21857.5;6
01/07/2008;PIRQUE;2008;21919;7
01/08/2008;PIRQUE;2008;21980.5;8
01/09/2008;PIRQUE;2008;22042;9
01/10/2008;PIRQUE;2008;22103.5;10
01/11/2008;PIRQUE;2008;22165;11
01/12/2008;PIRQUE;2008;22226.5;12
01/01/2009;PIRQUE;2009;22288;1
01/02/2009;PIRQUE;2009;22348.16667;2
01/03/2009;PIRQUE;2009;22408.33333;3
01/04/2009;PIRQUE;2009;22468.5;4
01/05/2009;PIRQUE;2009;22528.66667;5
01/06/2009;PIRQUE;2009;22588.83333;6
01/07/2009;PIRQUE;2009;22649;7
01/08/2009;PIRQUE;2009;22709.16667;8
01/09/2009;PIRQUE;2009;22769.33333;9
01/10/2009;PIRQUE;2009;22829.5;10
01/11/2009;PIRQUE;2009;22889.66667;11
01/12/2009;PIRQUE;2009;22949.83333;12
01/01/2010;PIRQUE;2010;23010;1
01/02/2010;PIRQUE;2010;23070.91667;2
01/03/2010;PIRQUE;2010;23131.83333;3
01/04/2010;PIRQUE;2010;23192.75;4
01/05/2010;PIRQUE;2010;23253.66667;5
01/06/2010;PIRQUE;2010;23314.58333;6
01/07/2010;PIRQUE;2010;23375.5;7
01/08/2010;PIRQUE;2010;23436.41667;8
01/09/2010;PIRQUE;2010;23497.33333;9
01/10/2010;PIRQUE;2010;23558.25;10
01/11/2010;PIRQUE;2010;23619.16667;11
01/12/2010;PIRQUE;2010;23680.08333;12
01/01/2011;PIRQUE;2011;23741;1
01/02/2011;PIRQUE;2011;23801.08333;2
01/03/2011;PIRQUE;2011;23861.16667;3
01/04/2011;PIRQUE;2011;23921.25;4
01/05/2011;PIRQUE;2011;23981.33333;5
01/06/2011;PIRQUE;2011;24041.41667;6
01/07/2011;PIRQUE;2011;24101.5;7
01/08/2011;PIRQUE;2011;24161.58333;8
01/09/2011;PIRQUE;2011;24221.66667;9
01/10/2011;PIRQUE;2011;24281.75;10
01/11/2011;PIRQUE;2011;24341.83333;11
01/12/2011;PIRQUE;2011;24401.91667;12
01/01/2012;PIRQUE;2012;24462;1
01/02/2012;PIRQUE;2012;24519.91667;2
01/03/2012;PIRQUE;2012;24577.83333;3
01/04/2012;PIRQUE;2012;24635.75;4
01/05/2012;PIRQUE;2012;24693.66667;5
01/06/2012;PIRQUE;2012;24751.58333;6
01/07/2012;PIRQUE;2012;24809.5;7
01/08/2012;PIRQUE;2012;24867.41667;8
01/09/2012;PIRQUE;2012;24925.33333;9
01/10/2012;PIRQUE;2012;24983.25;10
01/11/2012;PIRQUE;2012;25041.16667;11
01/12/2012;PIRQUE;2012;25099.08333;12
01/01/2013;PIRQUE;2013;25157;1
01/02/2013;PIRQUE;2013;25215.16667;2
01/03/2013;PIRQUE;2013;25273.33333;3
01/04/2013;PIRQUE;2013;25331.5;4
01/05/2013;PIRQUE;2013;25389.66667;5
01/06/2013;PIRQUE;2013;25447.83333;6
01/07/2013;PIRQUE;2013;25506;7
01/08/2013;PIRQUE;2013;25564.16667;8
01/09/2013;PIRQUE;2013;25622.33333;9
01/10/2013;PIRQUE;2013;25680.5;10
01/11/2013;PIRQUE;2013;25738.66667;11
01/12/2013;PIRQUE;2013;25796.83333;12
01/01/2014;PIRQUE;2014;25855;1
01/02/2014;PIRQUE;2014;25913.75;2
01/03/2014;PIRQUE;2014;25972.5;3
01/04/2014;PIRQUE;2014;26031.25;4
01/05/2014;PIRQUE;2014;26090;5
01/06/2014;PIRQUE;2014;26148.75;6
01/07/2014;PIRQUE;2014;26207.5;7
01/08/2014;PIRQUE;2014;26266.25;8
01/09/2014;PIRQUE;2014;26325;9
01/10/2014;PIRQUE;2014;26383.75;10
01/11/2014;PIRQUE;2014;26442.5;11
01/12/2014;PIRQUE;2014;26501.25;12
01/01/2015;PIRQUE;2015;26560;1
01/02/2015;PIRQUE;2015;26619.08333;2
01/03/2015;PIRQUE;2015;26678.16667;3
01/04/2015;PIRQUE;2015;26737.25;4
01/05/2015;PIRQUE;2015;26796.33333;5
01/06/2015;PIRQUE;2015;26855.41667;6
01/07/2015;PIRQUE;2015;26914.5;7
01/08/2015;PIRQUE;2015;26973.58333;8
01/09/2015;PIRQUE;2015;27032.66667;9
01/10/2015;PIRQUE;2015;27091.75;10
01/11/2015;PIRQUE;2015;27150.83333;11
01/12/2015;PIRQUE;2015;27209.91667;12
01/01/2016;PIRQUE;2016;27269;1
01/02/2016;PIRQUE;2016;27330.75;2
01/03/2016;PIRQUE;2016;27392.5;3
01/04/2016;PIRQUE;2016;27454.25;4
01/05/2016;PIRQUE;2016;27516;5
01/06/2016;PIRQUE;2016;27577.75;6
01/07/2016;PIRQUE;2016;27639.5;7
01/08/2016;PIRQUE;2016;27701.25;8
01/09/2016;PIRQUE;2016;27763;9
01/10/2016;PIRQUE;2016;27824.75;10
01/11/2016;PIRQUE;2016;27886.5;11
01/12/2016;PIRQUE;2016;27948.25;12
01/01/2017;PIRQUE;2017;28010;1
01/02/2017;PIRQUE;2017;28075.75;2
01/03/2017;PIRQUE;2017;28141.5;3
01/04/2017;PIRQUE;2017;28207.25;4
01/05/2017;PIRQUE;2017;28273;5
01/06/2017;PIRQUE;2017;28338.75;6
01/07/2017;PIRQUE;2017;28404.5;7
01/08/2017;PIRQUE;2017;28470.25;8
01/09/2017;PIRQUE;2017;28536;9
01/10/2017;PIRQUE;2017;28601.75;10
01/11/2017;PIRQUE;2017;28667.5;11
01/12/2017;PIRQUE;2017;28733.25;12
01/01/2018;PIRQUE;2018;28799;1
01/02/2018;PIRQUE;2018;28867.08333;2
01/03/2018;PIRQUE;2018;28935.16667;3
01/04/2018;PIRQUE;2018;29003.25;4
01/05/2018;PIRQUE;2018;29071.33333;5
01/06/2018;PIRQUE;2018;29139.41667;6
01/07/2018;PIRQUE;2018;29207.5;7
01/08/2018;PIRQUE;2018;29275.58333;8
01/09/2018;PIRQUE;2018;29343.66667;9
01/10/2018;PIRQUE;2018;29411.75;10
01/11/2018;PIRQUE;2018;29479.83333;11
01/12/2018;PIRQUE;2018;29547.91667;12
01/01/2019;PIRQUE;2019;29616;1
01/02/2019;PIRQUE;2019;29684.08333;2
01/03/2019;PIRQUE;2019;29752.16667;3
01/04/2019;PIRQUE;2019;29820.25;4
01/05/2019;PIRQUE;2019;29888.33333;5
01/06/2019;PIRQUE;2019;29956.41667;6
01/07/2019;PIRQUE;2019;30024.5;7
01/08/2019;PIRQUE;2019;30092.58333;8
01/09/2019;PIRQUE;2019;30160.66667;9
01/10/2019;PIRQUE;2019;30228.75;10
01/11/2019;PIRQUE;2019;30296.83333;11
01/12/2019;PIRQUE;2019;30364.91667;12
01/01/2020;PIRQUE;2020;30433;1
01/02/2020;PIRQUE;2020;30491.41667;2
01/03/2020;PIRQUE;2020;30549.83333;3
01/04/2020;PIRQUE;2020;30608.25;4
01/05/2020;PIRQUE;2020;30666.66667;5
01/06/2020;PIRQUE;2020;30725.08333;6
01/07/2020;PIRQUE;2020;30783.5;7
01/08/2020;PIRQUE;2020;30841.91667;8
01/09/2020;PIRQUE;2020;30900.33333;9
01/10/2020;PIRQUE;2020;30958.75;10
01/11/2020;PIRQUE;2020;31017.16667;11
01/12/2020;PIRQUE;2020;31075.58333;12
01/01/2021;PIRQUE;2021;31134;1
01/02/2021;PIRQUE;2021;31188.41667;2
01/03/2021;PIRQUE;2021;31242.83333;3
01/04/2021;PIRQUE;2021;31297.25;4
01/05/2021;PIRQUE;2021;31351.66667;5
01/06/2021;PIRQUE;2021;31406.08333;6
01/07/2021;PIRQUE;2021;31460.5;7
01/08/2021;PIRQUE;2021;31514.91667;8
01/09/2021;PIRQUE;2021;31569.33333;9
01/10/2021;PIRQUE;2021;31623.75;10
01/11/2021;PIRQUE;2021;31678.16667;11
01/12/2021;PIRQUE;2021;31732.58333;12
01/01/2022;PIRQUE;2022;31787;1
01/02/2022;PIRQUE;2022;31839.08333;2
01/03/2022;PIRQUE;2022;31891.16667;3
01/04/2022;PIRQUE;2022;31943.25;4
01/05/2022;PIRQUE;2022;31995.33333;5
01/06/2022;PIRQUE;2022;32047.41667;6
01/07/2022;PIRQUE;2022;32099.5;7
01/08/2022;PIRQUE;2022;32151.58333;8
01/09/2022;PIRQUE;2022;32203.66667;9
01/10/2022;PIRQUE;2022;32255.75;10
01/11/2022;PIRQUE;2022;32307.83333;11
01/12/2022;PIRQUE;2022;32359.91667;12
01/01/2023;PIRQUE;2023;32412;1
01/02/2023;PIRQUE;2023;32462.75;2
01/03/2023;PIRQUE;2023;32513.5;3
01/04/2023;PIRQUE;2023;32564.25;4
01/05/2023;PIRQUE;2023;32615;5
01/06/2023;PIRQUE;2023;32665.75;6
01/07/2023;PIRQUE;2023;32716.5;7
01/08/2023;PIRQUE;2023;32767.25;8
01/09/2023;PIRQUE;2023;32818;9
01/10/2023;PIRQUE;2023;32868.75;10
01/11/2023;PIRQUE;2023;32919.5;11
01/12/2023;PIRQUE;2023;32970.25;12
01/01/2024;PIRQUE;2024;33021;1
01/02/2024;PIRQUE;2024;33070.66667;2
01/03/2024;PIRQUE;2024;33120.33333;3
01/04/2024;PIRQUE;2024;33170;4
01/05/2024;PIRQUE;2024;33219.66667;5
01/06/2024;PIRQUE;2024;33269.33333;6
01/07/2024;PIRQUE;2024;33319;7
01/08/2024;PIRQUE;2024;33368.66667;8
01/09/2024;PIRQUE;2024;33418.33333;9
01/10/2024;PIRQUE;2024;33468;10
01/11/2024;PIRQUE;2024;33517.66667;11
01/12/2024;PIRQUE;2024;33567.33333;12
01/01/2025;PIRQUE;2025;33617;1
01/02/2025;PIRQUE;2025;33664.91667;2
01/03/2025;PIRQUE;2025;33712.83333;3
01/04/2025;PIRQUE;2025;33760.75;4
01/05/2025;PIRQUE;2025;33808.66667;5
01/06/2025;PIRQUE;2025;33856.58333;6
01/07/2025;PIRQUE;2025;33904.5;7
01/08/2025;PIRQUE;2025;33952.41667;8
01/09/2025;PIRQUE;2025;34000.33333;9
01/10/2025;PIRQUE;2025;34048.25;10
01/11/2025;PIRQUE;2025;34096.16667;11
01/12/2025;PIRQUE;2025;34144.08333;12
01/01/2026;PIRQUE;2026;34192;1
01/02/2026;PIRQUE;2026;34238.75;2
01/03/2026;PIRQUE;2026;34285.5;3
01/04/2026;PIRQUE;2026;34332.25;4
01/05/2026;PIRQUE;2026;34379;5
01/06/2026;PIRQUE;2026;34425.75;6
01/07/2026;PIRQUE;2026;34472.5;7
01/08/2026;PIRQUE;2026;34519.25;8
01/09/2026;PIRQUE;2026;34566;9
01/10/2026;PIRQUE;2026;34612.75;10
01/11/2026;PIRQUE;2026;34659.5;11
01/12/2026;PIRQUE;2026;34706.25;12
01/01/2027;PIRQUE;2027;34753;1
01/02/2027;PIRQUE;2027;34797.83333;2
01/03/2027;PIRQUE;2027;34842.66667;3
01/04/2027;PIRQUE;2027;34887.5;4
01/05/2027;PIRQUE;2027;34932.33333;5
01/06/2027;PIRQUE;2027;34977.16667;6
01/07/2027;PIRQUE;2027;35022;7
01/08/2027;PIRQUE;2027;35066.83333;8
01/09/2027;PIRQUE;2027;35111.66667;9
01/10/2027;PIRQUE;2027;35156.5;10
01/11/2027;PIRQUE;2027;35201.33333;11
01/12/2027;PIRQUE;2027;35246.16667;12
01/01/2028;PIRQUE;2028;35291;1
01/02/2028;PIRQUE;2028;35334.75;2
01/03/2028;PIRQUE;2028;35378.5;3
01/04/2028;PIRQUE;2028;35422.25;4
01/05/2028;PIRQUE;2028;35466;5
01/06/2028;PIRQUE;2028;35509.75;6
01/07/2028;PIRQUE;2028;35553.5;7
01/08/2028;PIRQUE;2028;35597.25;8
01/09/2028;PIRQUE;2028;35641;9
01/10/2028;PIRQUE;2028;35684.75;10
01/11/2028;PIRQUE;2028;35728.5;11
01/12/2028;PIRQUE;2028;35772.25;12
01/01/2029;PIRQUE;2029;35816;1
01/02/2029;PIRQUE;2029;35857.66667;2
01/03/2029;PIRQUE;2029;35899.33333;3
01/04/2029;PIRQUE;2029;35941;4
01/05/2029;PIRQUE;2029;35982.66667;5
01/06/2029;PIRQUE;2029;36024.33333;6
01/07/2029;PIRQUE;2029;36066;7
01/08/2029;PIRQUE;2029;36107.66667;8
01/09/2029;PIRQUE;2029;36149.33333;9
01/10/2029;PIRQUE;2029;36191;10
01/11/2029;PIRQUE;2029;36232.66667;11
01/12/2029;PIRQUE;2029;36274.33333;12
01/01/2030;PIRQUE;2030;36316;1
01/02/2030;PIRQUE;2030;36356;2
01/03/2030;PIRQUE;2030;36396;3
01/04/2030;PIRQUE;2030;36436;4
01/05/2030;PIRQUE;2030;36476;5
01/06/2030;PIRQUE;2030;36516;6
01/07/2030;PIRQUE;2030;36556;7
01/08/2030;PIRQUE;2030;36596;8
01/09/2030;PIRQUE;2030;36636;9
01/10/2030;PIRQUE;2030;36676;10
01/11/2030;PIRQUE;2030;36716;11
01/12/2030;PIRQUE;2030;36756;12
01/01/2031;PIRQUE;2031;36796;1
01/02/2031;PIRQUE;2031;36834.41667;2
01/03/2031;PIRQUE;2031;36872.83333;3
01/04/2031;PIRQUE;2031;36911.25;4
01/05/2031;PIRQUE;2031;36949.66667;5
01/06/2031;PIRQUE;2031;36988.08333;6
01/07/2031;PIRQUE;2031;37026.5;7
01/08/2031;PIRQUE;2031;37064.91667;8
01/09/2031;PIRQUE;2031;37103.33333;9
01/10/2031;PIRQUE;2031;37141.75;10
01/11/2031;PIRQUE;2031;37180.16667;11
01/12/2031;PIRQUE;2031;37218.58333;12
01/01/2032;PIRQUE;2032;37257;1
01/02/2032;PIRQUE;2032;37292.5;2
01/03/2032;PIRQUE;2032;37328;3
01/04/2032;PIRQUE;2032;37363.5;4
01/05/2032;PIRQUE;2032;37399;5
01/06/2032;PIRQUE;2032;37434.5;6
01/07/2032;PIRQUE;2032;37470;7
01/08/2032;PIRQUE;2032;37505.5;8
01/09/2032;PIRQUE;2032;37541;9
01/10/2032;PIRQUE;2032;37576.5;10
01/11/2032;PIRQUE;2032;37612;11
01/12/2032;PIRQUE;2032;37647.5;12
01/01/2033;PIRQUE;2033;37683;1
01/02/2033;PIRQUE;2033;37717.33333;2
01/03/2033;PIRQUE;2033;37751.66667;3
01/04/2033;PIRQUE;2033;37786;4
01/05/2033;PIRQUE;2033;37820.33333;5
01/06/2033;PIRQUE;2033;37854.66667;6
01/07/2033;PIRQUE;2033;37889;7
01/08/2033;PIRQUE;2033;37923.33333;8
01/09/2033;PIRQUE;2033;37957.66667;9
01/10/2033;PIRQUE;2033;37992;10
01/11/2033;PIRQUE;2033;38026.33333;11
01/12/2033;PIRQUE;2033;38060.66667;12
01/01/2034;PIRQUE;2034;38095;1
01/02/2034;PIRQUE;2034;38128.16667;2
01/03/2034;PIRQUE;2034;38161.33333;3
01/04/2034;PIRQUE;2034;38194.5;4
01/05/2034;PIRQUE;2034;38227.66667;5
01/06/2034;PIRQUE;2034;38260.83333;6
01/07/2034;PIRQUE;2034;38294;7
01/08/2034;PIRQUE;2034;38327.16667;8
01/09/2034;PIRQUE;2034;38360.33333;9
01/10/2034;PIRQUE;2034;38393.5;10
01/11/2034;PIRQUE;2034;38426.66667;11
01/12/2034;PIRQUE;2034;38459.83333;12
01/01/2035;PIRQUE;2035;38493;1
01/02/2035;PIRQUE;2035;38493;2
01/03/2035;PIRQUE;2035;38493;3
01/04/2035;PIRQUE;2035;38493;4
01/05/2035;PIRQUE;2035;38493;5
01/06/2035;PIRQUE;2035;38493;6
01/07/2035;PIRQUE;2035;38493;7
01/08/2035;PIRQUE;2035;38493;8
01/09/2035;PIRQUE;2035;38493;9
01/10/2035;PIRQUE;2035;38493;10
01/11/2035;PIRQUE;2035;38493;11
01/12/2035;PIRQUE;2035;38493;12
01/01/2002;PROVIDENCIA;2002;121873;1
01/02/2002;PROVIDENCIA;2002;121954.3333;2
01/03/2002;PROVIDENCIA;2002;122035.6667;3
01/04/2002;PROVIDENCIA;2002;122117;4
01/05/2002;PROVIDENCIA;2002;122198.3333;5
01/06/2002;PROVIDENCIA;2002;122279.6667;6
01/07/2002;PROVIDENCIA;2002;122361;7
01/08/2002;PROVIDENCIA;2002;122442.3333;8
01/09/2002;PROVIDENCIA;2002;122523.6667;9
01/10/2002;PROVIDENCIA;2002;122605;10
01/11/2002;PROVIDENCIA;2002;122686.3333;11
01/12/2002;PROVIDENCIA;2002;122767.6667;12
01/01/2003;PROVIDENCIA;2003;122849;1
01/02/2003;PROVIDENCIA;2003;122950.6667;2
